"","Site","Project","Year","Month","Community","Nickname","Plot","SubPlot","Depth_cm","CO2_Treatment","N_Treatment","H2S_Conc_uM","H2S_Conc_Flag","H2S_CV_Flag","H2S_Flags","Analysis_rundate","Run_notes"
"11","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P6","B",40,"Ambient","Amended",1519.42996176573,"Within_Range","CV_Good","Spk_Bad  Std5Chk_Bad    ","2025-07-14",NA
"12","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P7","A",20,"Elevated","Amended",1534.72367049009,"Within_Range","CV_Good","Spk_Bad  Std5Chk_Bad    ","2025-07-14",NA
"13","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P4","A",20,"Elevated","Amended",1217.7267987487,"Within_Range","CV_Good","Spk_Bad  Std5Chk_Bad    ","2025-07-14",NA
"14","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P7","A",40,"Elevated","Amended",2136.7396593674,"Within_Range","CV_Good","Spk_Bad  Std5Chk_Bad    ","2025-07-14",NA
"15","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P4","A",40,"Elevated","Amended",1643.16996871741,"Within_Range","CV_Good","Spk_Bad  Std5Chk_Bad    ","2025-07-14",NA
"16","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P4","B",20,"Elevated","Amended",1067.57038581856,"Within_Range","CV_Good","Spk_Bad  Std5Chk_Bad    ","2025-07-14",NA
"17","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P5","B",40,"Elevated","Ambient",1709.90615224192,"Within_Range","CV_Good","Spk_Bad  Std5Chk_Bad    ","2025-07-14",NA
"18","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P4","B",40,"Elevated","Amended",965.380604796663,"Within_Range","CV_Good","Spk_Bad  Std5Chk_Bad    ","2025-07-14",NA
"19","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P6","A",20,"Ambient","Amended",1436.70490093848,"Within_Range","CV_Good","Spk_Bad  Std5Chk_Bad    ","2025-07-14",NA
"20","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P5","A",20,"Elevated","Ambient",1562.5304136253,"Within_Range","CV_Good","Spk_Bad  Std5Chk_Bad    ","2025-07-14",NA
"21","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P6","A",40,"Ambient","Amended",1511.08793882517,"Within_Range","CV_Good","Spk_Bad  Std5Chk_Bad    ","2025-07-14",NA
"22","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P5","A",40,"Elevated","Ambient",1935.14077163712,"Within_Range","CV_Good","Spk_Bad  Std5Chk_Bad    ","2025-07-14",NA
"23","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P6","B",20,"Ambient","Amended",2257.69899200556,"Within_Range","CV_Good","Spk_Bad  Std5Chk_Bad    ","2025-07-14",NA
"24","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P7","B",40,"Elevated","Amended",1722.41918665276,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"25","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P9","B",40,"Elevated","Amended",1864.23357664234,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"26","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P11","A",20,"Ambient","Ambient",1672.36704900938,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"27","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P8","A",20,"Ambient","Ambient",1992.1445950643,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"28","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P11","A",40,"Ambient","Ambient",2074.86965589155,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"29","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P8","A",40,"Ambient","Ambient",1960.16684045881,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"30","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P11","B",20,"Ambient","Ambient",2043.58706986444,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"31","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P8","B",20,"Ambient","Ambient",1455.47445255474,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"32","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P8","B",40,"Ambient","Ambient",2206.25651720542,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"33","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P10","A",20,"Elevated","Ambient",1401.25130344108,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"34","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P9","A",20,"Elevated","Amended",1035.59263121307,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"35","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P10","A",40,"Elevated","Ambient",1113.45151199166,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"36","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P9","A",40,"Elevated","Amended",1482.58602711157,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"37","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P10","B",20,"Elevated","Ambient",1924.01807438304,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"38","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P7","B",20,"Elevated","Amended",1632.04727146333,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"39","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P9","B",20,"Elevated","Amended",1162.11331247828,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"40","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P10","B",40,"Elevated","Ambient",1493.01355578728,"Within_Range","CV_Good","Spk_Bad Dup_Bad Std4Chk_Bad    ","2025-07-14",NA
"41","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P12","A",20,"Ambient","Amended",1870.49009384776,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-07-14",NA
"42","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P3","A",40,"Ambient","Amended",72.696558915537,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-07-14",NA
"43","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P12","A",40,"Ambient","Amended",2218.76955161627,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-07-14",NA
"44","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P12","B",20,"Ambient","Amended",2274.38303788669,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-07-14",NA
"45","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P12","B",40,"Ambient","Amended",2348.070907195,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-07-14",NA
"46","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P3","B",20,"Ambient","Amended",1.87278415015641,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-07-14",NA
"47","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P11","B",40,"Ambient","Ambient",2028.98852971846,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-07-14",NA
"48","GCReW","CO2xNxPhrag",2025,"July","PHAU","Phrag","P3","A",20,"Ambient","Amended",26.9405630865485,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-07-14",NA
"49","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P1","B",40,"Ambient","Ambient",1758.40108401084,"Within_Range","CV_Good","  Std3Chk_Bad    ","2025-05-27",NA
"50","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P5","A",20,"Elevated","Ambient",835.636856368564,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"51","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P7","B",40,"Elevated","Amended",1755.69105691057,"Within_Range","CV_High","  Std3Chk_Bad    ","2025-05-27",NA
"52","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P3","A",40,"Ambient","Amended",50.4065040650407,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-05-27",NA
"53","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P1","A",20,"Ambient","Ambient",677.720207253886,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-05-27",NA
"54","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P4","A",20,"Elevated","Amended",245.077720207254,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-05-27",NA
"55","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P4","A",40,"Elevated","Amended",1284.80138169257,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-05-27",NA
"56","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P1","A",40,"Ambient","Ambient",1075.82037996546,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-05-27",NA
"57","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P2","A",20,"Elevated","Ambient",998.100172711572,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-05-27",NA
"58","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P2","A",40,"Elevated","Ambient",1524.87046632124,"Within_Range","CV_Good","Spk_Bad  Std3Chk_Bad    ","2025-05-27",NA
"59","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P5","A",40,"Elevated","Ambient",1647.49568221071,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"60","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P9","A",40,"Elevated","Amended",1398.79101899827,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"61","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P12","A",20,"Ambient","Amended",896.200345423143,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"62","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P6","A",20,"Ambient","Amended",661.312607944732,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"63","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P12","A",40,"Ambient","Amended",1913.47150259067,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"64","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P6","A",40,"Ambient","Amended",1058.54922279793,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"65","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P1","B",20,"Ambient","Ambient",775.302245250432,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"66","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P7","A",20,"Elevated","Amended",761.485319516408,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"67","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P7","A",40,"Elevated","Amended",1592.22797927461,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"68","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P10","A",20,"Elevated","Ambient",533.506044905009,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"69","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P8","A",20,"Ambient","Ambient",141.450777202073,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"70","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P10","A",40,"Elevated","Ambient",1096.54576856649,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"71","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P8","A",40,"Ambient","Ambient",410.880829015544,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"72","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P11","A",20,"Ambient","Ambient",911.74438687392,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"73","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P9","A",20,"Elevated","Amended",478.238341968912,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"74","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P11","A",40,"Ambient","Ambient",1922.10708117444,"Within_Range","CV_Good","Spk_Bad      ","2025-05-27",NA
"75","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P2","B",20,"Elevated","Ambient",991.191709844559,"Within_Range","CV_Good","  Std3Chk_Bad    ","2025-05-27",NA
"76","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P6","B",20,"Ambient","Amended",968.73920552677,"Within_Range","CV_Good","  Std3Chk_Bad    ","2025-05-27",NA
"77","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P8","B",40,"Ambient","Ambient",973.056994818653,"Within_Range","CV_Good","  Std3Chk_Bad    ","2025-05-27",NA
"78","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P2","B",40,"Elevated","Ambient",1305.52677029361,"Within_Range","CV_Good","  Std3Chk_Bad    ","2025-05-27",NA
"79","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P9","B",20,"Elevated","Amended",497.236614853195,"Within_Range","CV_Good","  Std3Chk_Bad    ","2025-05-27",NA
"80","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P9","B",40,"Elevated","Amended",1053.36787564767,"Within_Range","CV_Good","  Std3Chk_Bad    ","2025-05-27",NA
"81","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P4","B",20,"Elevated","Amended",374.611398963731,"Within_Range","CV_Good","  Std3Chk_Bad    ","2025-05-27",NA
"82","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P6","B",40,"Ambient","Amended",1457.51295336788,"Within_Range","CV_Good","  Std3Chk_Bad    ","2025-05-27",NA
"83","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P4","B",40,"Elevated","Amended",947.150259067358,"Within_Range","CV_Good","  Std3Chk_Bad    ","2025-05-27",NA
"84","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P7","B",20,"Elevated","Amended",615.544041450777,"Within_Range","CV_High","  Std3Chk_Bad    ","2025-05-27",NA
"85","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P5","B",20,"Elevated","Ambient",714.853195164076,"Within_Range","CV_Good","  Std3Chk_Bad    ","2025-05-27",NA
"86","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P5","B",40,"Elevated","Ambient",1516.23488773748,"Within_Range","CV_Good","  Std3Chk_Bad    ","2025-05-27",NA
"87","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P8","B",20,"Ambient","Ambient",377.20207253886,"Within_Range","CV_Good","  Std3Chk_Bad    ","2025-05-27",NA
"88","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P10","B",40,"Elevated","Ambient",1550.77720207254,"Within_Range","CV_Good","      ","2025-05-27",NA
"89","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P3","B",40,"Ambient","Amended",89.426597582038,"Within_Range","CV_Good","      ","2025-05-27",NA
"90","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P11","B",20,"Ambient","Ambient",897.927461139896,"Within_Range","CV_Good","      ","2025-05-27",NA
"91","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P11","B",40,"Ambient","Ambient",1566.32124352332,"Within_Range","CV_Good","      ","2025-05-27",NA
"92","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P12","B",20,"Ambient","Amended",1062.00345423143,"Within_Range","CV_Good","      ","2025-05-27",NA
"93","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P10","B",20,"Elevated","Ambient",840.932642487047,"Within_Range","CV_Good","      ","2025-05-27",NA
"94","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P3","A",20,"Ambient","Amended",0,"bdl","CV_Good","      ","2025-05-27",NA
"95","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P12","B",40,"Ambient","Amended",1972.19343696028,"Within_Range","CV_Good","      ","2025-05-27",NA
"96","GCReW","CO2xNxPhrag",2025,"May","PHAU","Phrag","P3","B",20,"Ambient","Amended",0,"bdl","CV_Good","      ","2025-05-27",NA
"97","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P1","A",20,"Ambient","Ambient",2239.777498,"Within_Range","CV_Good","  Std0Chk_Bad    ","7/14/2025",NA
"98","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P2","A",40,"Elevated","Ambient",2812.09068,"Within_Range","CV_Good","  Std0Chk_Bad    ","7/14/2025",NA
"99","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P2","B",20,"Elevated","Ambient",2668.828715,"Within_Range","CV_Good","  Std0Chk_Bad    ","7/14/2025",NA
"100","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P2","B",40,"Elevated","Ambient",2783.438287,"Within_Range","CV_Good","  Std0Chk_Bad    ","7/14/2025",NA
"101","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P1","A",40,"Ambient","Ambient",2211.859782,"Within_Range","CV_Good","  Std0Chk_Bad    ","7/14/2025",NA
"102","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P1","B",20,"Ambient","Ambient",2921.557515,"Within_Range","CV_Good","  Std0Chk_Bad    ","7/14/2025",NA
"103","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P1","B",40,"Ambient","Ambient",2219.206549,"Within_Range","CV_Good","  Std0Chk_Bad    ","7/14/2025",NA
"104","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P2","A",20,"Elevated","Ambient",3040.575147,"Within_Range","CV_Good","  Std0Chk_Bad    ","7/14/2025",NA
"105","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P3","A",40,"Ambient","Amended",331.0873216,"Within_Range","CV_Good","Spk_Bad Dup_Bad     ","7/14/2025",NA
"106","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P5","A",40,"Elevated","Ambient",3017.065491,"Within_Range","CV_Good","Spk_Bad Dup_Bad     ","7/14/2025",NA
"107","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P6","B",20,"Ambient","Amended",2790.785055,"Within_Range","CV_Good","Spk_Bad Dup_Bad     ","7/14/2025",NA
"108","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P6","B",40,"Ambient","Amended",2651.196474,"Within_Range","CV_Good","Spk_Bad Dup_Bad     ","7/14/2025",NA
"109","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P3","B",40,"Ambient","Amended",441.2888329,"Within_Range","CV_Good","Spk_Bad Dup_Bad     ","7/14/2025",NA
"110","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P7","A",20,"Elevated","Amended",2501.322418,"Within_Range","CV_High","Spk_Bad Dup_Bad     ","7/14/2025",NA
"111","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P4","A",20,"Elevated","Amended",2221.410579,"Within_Range","CV_Good","Spk_Bad Dup_Bad     ","7/14/2025",NA
"112","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P4","A",40,"Elevated","Amended",862.993283,"Within_Range","CV_Good","Spk_Bad Dup_Bad     ","7/14/2025",NA
"113","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P5","B",20,"Elevated","Ambient",2972.984887,"Within_Range","CV_High","Spk_Bad Dup_Bad     ","7/14/2025",NA
"114","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P4","B",20,"Elevated","Amended",2571.851385,"Within_Range","CV_High","Spk_Bad Dup_Bad     ","7/14/2025",NA
"115","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P5","B",40,"Elevated","Ambient",3014.126784,"Within_Range","CV_Good","Spk_Bad Dup_Bad     ","7/14/2025",NA
"116","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P4","B",40,"Elevated","Amended",2604.911839,"Within_Range","CV_Good","Spk_Bad Dup_Bad     ","7/14/2025",NA
"117","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P6","A",20,"Ambient","Amended",2708.501259,"Within_Range","CV_Good","Spk_Bad Dup_Bad     ","7/14/2025",NA
"118","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P3","A",20,"Ambient","Amended",228.9672544,"Within_Range","CV_High","Spk_Bad Dup_Bad     ","7/14/2025",NA
"119","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P5","A",20,"Elevated","Ambient",3318.282955,"Within_Range","CV_Good","Spk_Bad Dup_Bad     ","7/14/2025",NA
"120","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P6","A",40,"Ambient","Amended",2920.088161,"Within_Range","CV_Good","Spk_Bad Dup_Bad     ","7/14/2025",NA
"121","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P7","B",20,"Elevated","Amended",2837.804366,"Within_Range","CV_Good","      ","7/14/2025",NA
"122","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P9","B",20,"Elevated","Amended",2235.369437,"Within_Range","CV_Good","      ","7/14/2025",NA
"123","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P10","B",40,"Elevated","Ambient",2926.700252,"Within_Range","CV_High","      ","7/14/2025",NA
"124","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P7","B",40,"Elevated","Amended",2905.394626,"Within_Range","CV_Good","      ","7/14/2025",NA
"125","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P11","A",20,"Ambient","Ambient",3384.403862,"Within_Range","CV_Good","      ","7/14/2025",NA
"126","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P8","A",20,"Ambient","Ambient",1383.144416,"Within_Range","CV_Good","      ","7/14/2025",NA
"127","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P11","A",40,"Ambient","Ambient",2631.360202,"Within_Range","CV_High","      ","7/14/2025",NA
"128","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P8","A",40,"Ambient","Ambient",1725.503778,"Within_Range","CV_High","      ","7/14/2025",NA
"129","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P8","B",20,"Ambient","Ambient",1606.486146,"Within_Range","CV_Good","      ","7/14/2025",NA
"130","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P9","B",40,"Elevated","Amended",2437.405542,"Within_Range","CV_Good","      ","7/14/2025",NA
"131","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P8","B",40,"Ambient","Ambient",2139.861461,"Within_Range","CV_Good","      ","7/14/2025",NA
"132","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P10","A",20,"Elevated","Ambient",2648.992443,"Within_Range","CV_Good","      ","7/14/2025",NA
"133","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P9","A",20,"Elevated","Amended",2333.816121,"Within_Range","CV_Good","      ","7/14/2025",NA
"134","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P10","A",40,"Elevated","Ambient",2239.042821,"Within_Range","CV_High","      ","7/14/2025",NA
"135","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P7","A",40,"Elevated","Amended",3162.531486,"Within_Range","CV_High","      ","7/14/2025",NA
"136","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P9","A",40,"Elevated","Amended",2580.667506,"Within_Range","CV_Good","      ","7/14/2025",NA
"137","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P10","B",20,"Elevated","Ambient",2287.531486,"Within_Range","CV_High","      ","7/14/2025",NA
"138","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P11","B",40,"Ambient","Ambient",3177.225021,"Within_Range","CV_Good","      ","7/14/2025",NA
"139","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P12","A",20,"Ambient","Amended",4134.508816,"Within_Range","CV_Good","      ","7/14/2025",NA
"140","GCReW","CO2xNxPhrag",2025,"Sept","PHAU","Phrag","P12","A",40,"Ambient","Amended",2996.494542,"Within_Range","CV_Good","      ","7/14/2025",NA
